Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
GU,Manure applied to Soils,112,Jordan,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,965436.0439,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,112,Jordan,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,643624.0292,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,108,Kazakhstan,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,162595183.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,108,Kazakhstan,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,48778554.93,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,108,Kazakhstan,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,32519036.62,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,114,Kenya,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,61905415.88,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,114,Kenya,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,18571624.76,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,114,Kenya,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,12381083.18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,83,Kiribati,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,319905.6168,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,83,Kiribati,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,95971.685,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,83,Kiribati,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,63981.1234,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,118,Kuwait,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,5778127.694,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,118,Kuwait,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,1733438.308,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,118,Kuwait,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1155625.539,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,113,Kyrgyzstan,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,43499923.76,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,113,Kyrgyzstan,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,13049977.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,113,Kyrgyzstan,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,8699984.752,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,120,Lao People's Democratic Republic,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,56798249.45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,120,Lao People's Democratic Republic,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,17039474.83,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,120,Lao People's Democratic Republic,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,11359649.89,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,119,Latvia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,19830121.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,119,Latvia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,5949036.509,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,119,Latvia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,3966024.339,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,121,Lebanon,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,6756152.671,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,121,Lebanon,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,2026845.801,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,121,Lebanon,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1351230.534,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,122,Lesotho,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,2894111.358,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,122,Lesotho,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,868233.4075,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,122,Lesotho,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,578822.2716,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,123,Liberia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,4911015.55,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,123,Liberia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,1473304.665,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,123,Liberia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,982203.1099,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,124,Libya,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,5839270.803,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,124,Libya,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,1751781.241,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,124,Libya,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1167854.161,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,125,Liechtenstein,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,252587.4909,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,125,Liechtenstein,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,75776.2473,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,125,Liechtenstein,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,50517.4982,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,126,Lithuania,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,38749208.19,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,126,Lithuania,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,11624762.46,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,126,Lithuania,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,7749841.639,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,256,Luxembourg,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,7435579.511,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,256,Luxembourg,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,2230673.853,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,256,Luxembourg,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1487115.902,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,129,Madagascar,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,42811584.05,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,129,Madagascar,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,12843475.21,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,129,Madagascar,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,8562316.81,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,130,Malawi,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,49583244.61,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,130,Malawi,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,14874973.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,130,Malawi,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,9916648.922,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,131,Malaysia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,88047433.91,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,131,Malaysia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,26414230.17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,131,Malaysia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,17609486.78,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,133,Mali,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,29258115.18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,133,Mali,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,8777434.555,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,133,Mali,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,5851623.037,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,134,Malta,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,1402589.267,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,134,Malta,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,420776.7802,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,134,Malta,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,280517.8534,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,135,Martinique,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,288750.8655,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,135,Martinique,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,86625.2597,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,135,Martinique,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,57750.1731,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,136,Mauritania,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,9397462.587,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,136,Mauritania,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,2819238.776,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,136,Mauritania,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1879492.518,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,137,Mauritius,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,1397674.362,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,137,Mauritius,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,419302.3087,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,137,Mauritius,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,279534.8725,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,138,Mexico,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,469753091.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,138,Mexico,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,140925927.4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,138,Mexico,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,93950618.26,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,145,Micronesia (Federated States of),72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,375682.6523,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,145,Micronesia (Federated States of),723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,112704.7957,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,145,Micronesia (Federated States of),723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,75136.5305,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,141,Mongolia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,138275711.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,141,Mongolia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,41482713.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,141,Mongolia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,27655142.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,273,Montenegro,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,5161105.331,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,273,Montenegro,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,1548331.599,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,273,Montenegro,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1032221.066,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,142,Montserrat,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,128903.8997,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,142,Montserrat,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,38671.1699,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,142,Montserrat,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,25780.7799,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,143,Morocco,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,35356830.56,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,143,Morocco,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,10607049.17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,143,Morocco,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,7071366.113,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,144,Mozambique,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,28297370.55,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,144,Mozambique,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,8489211.166,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,144,Mozambique,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,5659474.111,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,28,Myanmar,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,432364239.9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,28,Myanmar,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,129709272,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,28,Myanmar,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,86472847.99,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,147,Namibia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,5526223.284,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,147,Namibia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,1657866.985,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,147,Namibia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1105244.657,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,148,Nauru,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,20967.9072,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,148,Nauru,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,6290.3722,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,148,Nauru,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,4193.5814,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,149,Nepal,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,96096584.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,149,Nepal,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,28828975.22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,149,Nepal,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,19219316.82,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,150,Netherlands,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,316882326.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,150,Netherlands,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,95064697.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,150,Netherlands,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,63376465.25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,151,Netherlands Antilles (former),72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,94929.6629,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,151,Netherlands Antilles (former),723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,28478.8989,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,151,Netherlands Antilles (former),723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,18985.9326,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,153,New Caledonia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,739531.8205,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,153,New Caledonia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,221859.5462,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,153,New Caledonia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,147906.3641,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,156,New Zealand,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,68831161.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,156,New Zealand,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,20649348.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,156,New Zealand,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,13766232.22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,157,Nicaragua,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,46752121.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,157,Nicaragua,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,14025636.46,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,157,Nicaragua,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,9350424.309,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,158,Niger,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,27412451.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,158,Niger,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,8223735.312,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,158,Niger,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,5482490.208,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,159,Nigeria,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,172694115.6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,159,Nigeria,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,51808234.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,159,Nigeria,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,34538823.12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,160,Niue,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,20895.4402,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,160,Niue,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,6268.632,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,160,Niue,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,4179.088,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,154,North Macedonia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,14310227.8,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,154,North Macedonia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,4293068.341,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,154,North Macedonia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,2862045.56,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,162,Norway,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,47569354.61,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,162,Norway,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,14270806.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,162,Norway,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,9513870.922,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,221,Oman,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,1426440.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,221,Oman,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,427932.1261,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,221,Oman,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,285288.0841,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,165,Pakistan,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,716796745.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,165,Pakistan,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,215039023.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,165,Pakistan,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,143359349.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,299,Palestine,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,825958.9364,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,299,Palestine,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,247787.6809,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,299,Palestine,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,165191.7873,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,166,Panama,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,16062898.81,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,166,Panama,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,4818869.643,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,166,Panama,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,3212579.762,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,168,Papua New Guinea,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,14535946.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,168,Papua New Guinea,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,4360783.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,168,Papua New Guinea,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,2907189.247,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,169,Paraguay,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,36281971.47,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,169,Paraguay,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,10884591.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,169,Paraguay,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,7256394.295,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,170,Peru,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,112860167.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,170,Peru,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,33858050.17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,170,Peru,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,22572033.45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,171,Philippines,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,157435988.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,171,Philippines,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,47230796.45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
